SMILES,CHEMSPIDER_ID,CHEMBL_ID,CHEMBL_KNOWN_DRUG,CHEMBL_ALTERNATE_NAME,CLINICALTRIALS_DB,CONCENTRATION_uM,
O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@@](O)(C#C)[C@]4(CC3)CC)CCC2=C1,12560,CHEMBL1389,Yes,Norplant System|SID29215264|SID56422866|Sprintec|Ovrette|Prefest|Previfem|Skyla|Plan B|Tri-Previfem|Tri-Sprintec|SID11532896|Mirena|Norplant|WY-5104|Plan B One-Step|SID26719646|Levonorgestrel|Norplant Ii|WY-3707|,401,10.0,
O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@@](OC(=O)C)(C#C)[C@]4(CC3)C)CCC2=C1,5627,CHEMBL1201146,Yes,Aygestin|Norethindrone Acetate|Norethindrone acetate|SID144206922|Norethidrone Acetate|Norlutate|SID29215468|,4795,10.0,
O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@H](O)[C@]4(CC3)C)CCC2=C1,9520,CHEMBL757,No,Durabolin|Nandrolin|Nortestosterone|Anabolin Forte|SID85148374|Nandrolone|SID29215354|SID144206750|SID144206718|Deca-Durabolin|,32,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@@](O)(C)[C@]4(CC3)C)CCC2=C1)C,5788,CHEMBL1395,Yes,Oreton|SID17388912|SID56463771|SID144206712|Metandren|SID26719668|Android 25|Testred|Android|Android 5|Methyltestosterone|Methitest|Oreton Methyl|SID144214019|SID144206713|Android 10|Virilon|,311,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(CC3)C)CCC2=C1)C,5773,CHEMBL103,Yes,SID56424141|Progestin|SID855688|Regumate|SID50104007|SID26751486|Progestasert|SID26751485|Gesterol|SID50104004|SID17388760|Prometrium|Syngestrone|SID50104005|SID90340816|Crinone|SID75083|SID144206708|Endometrin|Progesterone|SID17389514|SID26719639|,609,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(C[C@@H]3O)C)C[C@@H](C2=C1)C)C,216968,CHEMBL1201173,Yes,U-8471|SID144204077|HMS|SID11533031|Medrysone|SID56423131|Hydroxymesterone|,0,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)COC(=O)C(C)(C)C)[C@]4(CC3)C)CCC2=C1)C,10050591,CHEMBL1200592,Yes,Desoxycorticosterone Pivalate|Desoxycorticosterone pivalate|Percorten|,1,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](O)[C@]4(CC3)C)CCC2=C1)C,5791,CHEMBL386630,Yes,Axiron|Androderm|Fortesta|Testoderm|Testosterone|SID50085980|Androgel|Depo-Testosterone|Striant|Testim|Testoderm tts|Androgel 1%|SID56462804|Depo-Testadiol|Testim 1%|Testopel|Delatestryl|SID17389513|,1774,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)C)[C@]4(CC3)C)C[C@@H](C2=C1)C)C,10185,CHEMBL1390,No,SID144206952|SID56422093|SID855830|,0,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)CO)[C@]4(C[C@@H]3O)C)CCC2=C1)C,5551,CHEMBL389621,Yes,Cetacort|Flexicort|Hi-Cor|Magnacort|Nogenic hc|Anucort-Hc|SID90341326|SID26751519|SID29215010|Colocort|Hytone|Penecort|Texacort|SID75748|A-Hydrocort|Ala-Scalp|Cortisol|Cortril|Hc|Ophthocort|Pandel|Terra-Cortril|SID26751520|Anusol hc|Cor-Oticin|Cort-Dome|Hydrocortisone|Hydrocortone|Nutracort|SID85148352|Acticort|Aeroseb-Hc|Balneol-Hc|Cortifoam|Glycort|Hc #1|Hc #4|Hydro-Rx|Proctocort|Anusol-Hc|SID56422453|Cortef|Cortenema|Dermacort|Micort-HC|Synacort|U-Cort|Westcort|Ala-Cort|Beta-Hc|Eldecort|Epicort|Neo-Cortef|Solu-Cortef|SID855803|Cortone|H-Cort|Hydrocortisone In Absorbase|Stie-Cort|Locoid|,1239,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)COC(=O)C)[C@]4(CC3=O)C)CCC2=C1)C,5543,CHEMBL1650,Yes,Cortisone Acetate|SID29214995|Cortisone acetate|SID90341460|Cortone|SID50103888|Cortisone|SID855514|,4732,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)COC(=O)C)[C@]4(C[C@@H]3O)C)CCC2=C1)C,5542,CHEMBL1091,Yes,Cortef Acetate|Hydrocortisone Acetate|Hemsol-Hc|Hydrocortone|Cortril|SID56422202|Cortifoam|Micort-Hc|Orabase Hca|Dricort|Hydrocortisone acetate|SID855532|,5722,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@]4(C[C@@H]3O)C)CCC2=C1)C,15760,CHEMBL977,Yes,Solu-Cortef|SID56422426|Hydrocortisone Succinate|SID855704|Hydrocortisone Hemisuccinate|NSC-7576|Hydrocortisone succinate|,2467,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)C)(C(=O)C)[C@]4(CC3)C)C[C@@H](C2=C1)C)C,6043,CHEMBL717,Yes,Amen|SID144204872|Prempro|Provera|SID855664|SID56422500|Medroxyprogesterone|Medroxyprogesterone acetate|Depo-Provera|SID17388931|SID26751478|Lunelle|Curretab|Cycrin|Depo-Subq Provera 104|Medroxiprogesterone Acetate|Medroxyprogesterone Acetate|,4821,10.0,
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)CCCCC)(C(=O)C)[C@]4(CC3)C)CCC2=C1)C,148552,CHEMBL1200848,Yes,Hydroxyprogesterone|Hydroxyprogesterone Caproate|Oxiprogesterone Caproate|SID144207051|Delalutin|Makena|SID56424128|SID855528|,81,10.0,
O=C1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]1(C(C[C@@H](O)CC1)=CC3)C,5670,CHEMBL90593,No,Dehydroandrosterone|SID50106136|Prasterone|SID50106135|SID75250|SID144204773|SID26753548|SID29215152|SID56320669|,17,10.0,
O=C1CC[C@]2([C@H](C1)CC[C@H]1[C@@H]3CC[C@@](O)(C)[C@]3(CC[C@@H]12)C)C,10187,CHEMBL261514,No,Mestanolone|SID26719703|,0,10.1,
O=C1CCn2c3c1nccc3c1c2cccc1,,,,,0,20.0,
O=C1C[C@H]2CC[C@]1(C)C2(C)C,139902,CHEMBL504760,No,Camphor|SID144204546|Trans-Pi-Oxocamphor|SID17389071|SID49816688|D-CAMPHOR|SID17389023|SID50105387|DL-Camphor|SID29215100|SID26752736|,7,10.0,
O=C1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@@H](CCC(O)=O)C)[C@@]13C)C(=O)C[C@@H]1CC(=O)CC[C@@]12C,6422,CHEMBL514446,No,SID56422207|SID855992|Decholin|Dilabil|Procholon|SID144205072|Dehydrocholic Acid|,7736,10.0,
O=C1Cc2c(N(c3c1cccc3)C(=O)N)cccc2,31608,CHEMBL1068,Yes,Oxcarbazepine|SID866068|SID144204534|SID26747194|SID26719673|KIN-493|Oxtellar Xr|Trileptal|SID50085868|GP-47680|,95,10.0,
O=C1N(C(Cc2c3c([nH]c2)cccc3)C(O)=O)C(=O)C=2C1=CCCC=2,28572062,,,,0,10.0,
O=C1N(C)C(=O)CC1c1ccccc1,6578,CHEMBL797,Yes,SID144203933|Milontin|Phensuximide|SID56463169|,0,10.0,
O=C1N(C)C(=O)N(C)C(NCCN(CCCc2ccc([N+](=O)[O-])cc2)CCO)=C1,4331,CHEMBL360861,No,SID26758059|Nifekalant|,0,10.0,
O=C1N(C)C(=O)N(c2[nH]cnc12)C,2068,CHEMBL190,Yes,Elixophyllin|Slo-Bid|Theobid Jr.|Theophyl-Sr|Theolair-sr|Labid|Theoclear-80|Uniphyl|Theocin|SID144204378|Aerolate Jr|Duraphyl|Somophyllin-Crt|Sustaire|Theoclear L.A.-260|Theolair|Theolair-Sr|Quibron|Accurbron|Aquaphyllin|Somophyllin-T|T-Phyl|Theochron|Respbid|Theo-Dur|SID68760|SID855679|Aerolate|Elixomin|Elixophyllin Sr|Slo-Phyllin|Theoclear-200|Theolixir|Theophyl-225|Theophylline-Sr|Theovent|SID50103998|SID56463437|Aerolate Iii|Dimethylxanthine|Quibron-T|Theoclear L.A.-130|Uni-Dur|SID17389715|Bronkodyl|Elixicon|Lanophyllin|Quibron-T/Sr|Theo-24|Theoclear-100|Theophyl|Theophylline|SID90341676|SID104171361|Aerolate Sr|Theobid|,113,10.0,
O=C1N(C)C(=O)N(c2nc[nH]c12)C,2068,CHEMBL190,Yes,Elixophyllin|Slo-Bid|Theobid Jr.|Theophyl-Sr|Theolair-sr|Labid|Theoclear-80|Uniphyl|Theocin|SID144204378|Aerolate Jr|Duraphyl|Somophyllin-Crt|Sustaire|Theoclear L.A.-260|Theolair|Theolair-Sr|Quibron|Accurbron|Aquaphyllin|Somophyllin-T|T-Phyl|Theochron|Respbid|Theo-Dur|SID68760|SID855679|Aerolate|Elixomin|Elixophyllin Sr|Slo-Phyllin|Theoclear-200|Theolixir|Theophyl-225|Theophylline-Sr|Theovent|SID50103998|SID56463437|Aerolate Iii|Dimethylxanthine|Quibron-T|Theoclear L.A.-130|Uni-Dur|SID17389715|Bronkodyl|Elixicon|Lanophyllin|Quibron-T/Sr|Theo-24|Theoclear-100|Theophyl|Theophylline|SID90341676|SID104171361|Aerolate Sr|Theobid|,113,10.0,
O=C1N(C)C(=O)N(c2ncn(c12)CC(O)CN(CCO)C)C,9526,CHEMBL1624126,No,,0,10.0,
O=C1N(C)C(=O)N(c2ncn(c12)CCCCC(=O)C)C,59040,CHEMBL311948,No,SID26719887|Lomifylline|,0,10.0,
O=C1N(C)C(=O)N=C2N(N=C(N=C12)c1ncccc1)C,792670,CHEMBL1463659,No,SID24788424|SID99351059|,0,5.0,
O=C1N(C)C(=O)NC1(CC)c1ccccc1,3920,CHEMBL861,Yes,Mephenytoin|Methoin|Mesantoin|SID56463168|,2,10.0,
O=C1N(C)[C@@H](CC1)c1cccnc1,746405,CHEMBL578211,No,SID50106042|SID50106043|SID90341278|SID50106041|SID26753539|SID50106044|Cotinine|,34,10.0,
O=C1N(C)[C@@H]([C@H](O)[C@@H](C\C=C\C)C)C(=O)N[C@@H](CC)C(=O)N(CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H]1C(C)C)C,4978035,,,,0,10.0,
O=C1N(CCC1)[C@@H](CC)C(=O)N,4447633,CHEMBL1286,Yes,Levetiracetam|UCB-22059|Keppra Xr|SID90341134|Keppra|UCB-L059|Levetiracetam In Sodium Chloride|SID26719810|,241,10.1,
O=C1N(CCCCC(=O)C)C(=O)N(c2ncn(c12)C)C,4578,CHEMBL628,Yes,SID26719692|SID90341235|SID50085870|Oxpentifylline|BL-191|Trental|SID857899|SID50105176|Pentoxil|Pentoxifylline|SID85231180|SID11111613|SID11111614|,190,10.0,
O=C1N(CCCCN2CCN(CC2)c2ncccn2)C(=O)CC2(C1)CCCC2,2383,CHEMBL49,Yes,SID11110857|Buspirone|SID104171117|SID26751994|SID11113821|SID11112732|Buspar|SID90340780|,85,10.0,
O=C1N(CCc2n(c3c(c12)cccc3)C)Cc1nc[nH]c1C,2015,CHEMBL1110,Yes,Alosetron|Lotronex|,13,10.0,
O=C1N(C[C@H]2CCCc3c2c1ccc3)[C@H]1C2CCN(C1)CC2,4892289,CHEMBL1189679,Yes,Aurothioglucose|Aloxi|Palonosetron|,190,10.0,
O=C1N(Cc2ccc(cc2)-c2ccccc2-c2nn[nH]n2)C(=NC12CCCC2)CCCC,3618,CHEMBL1513,Yes,SID26748950|Avapro|BMS-186295|Irbesartan|SID26719813|SR-47436|,224,10.1,
O=C1N(N=C(CC1)c1ccccc1)CC(=O)NCCCN(CC)c1cc(ccc1)C,13162817,CHEMBL1435675,No,SID24415369,0,10.0,
O=C1N(N=C(CC1)c1ccccc1)CC(=O)NCCCN1CCN(CC1)C,13127674,,,,0,10.0,
O=C1N(N=C(CC1)c1ccccc1)CC(=O)NCCN1CCc2c(C1)cccc2,10177826,CHEMBL1480344,No,SID17510861,0,10.0,
O=C1N(c2c(CC[C@@H]1N[C@@H](CCc1ccccc1)C(OCC)=O)cccc2)CC(O)=O,4514935,CHEMBL838,Yes,Lotensin|Benazepril|Lotrel|,119,10.0,
O=C1N(c2c(cc([N+](=O)[O-])cc2)C(=NC1)c1ccccc1)C,4340,CHEMBL13341,No,SID144205758|Erimin|S-1530|Nimetazepam|SID26757999|SID26719705|,0,10.0,
O=C1N2C(=Nc3c1cccc3)c1[nH]c3c(c1CC2)cccc3,59175,CHEMBL85139,No,Rutaecarpine|SID26753647|SID11111740|SID90341446|SID85231210|SID17405647|SID56463774|SID50106991|SID50106990|SID138575|,0,10.0,
O=C1N2C(N(c3c1cccc3)C)c1[nH]c3c(c1CC2)cccc3,133343,CHEMBL81925,No,SID26756934,0,10.0,
O=C1N2C([C@@H]3C[C@H](C2)CNC3)=CC=C1,9818,CHEMBL497939,No,(-)-Cytisine|SID11114058|SID11112361|SID26752181|SID56463106|SID477069|,0,10.0,
O=C1N2C(c3c(CC2)cccc3)CN(C1)C(=O)C1CCCCC1,4722,CHEMBL976,Yes,Cesol|SID85231186|Cestocur|SID90341571|EMBAY-8440|SID50105220|Biltricide|Praziquantel|SID855582|SID26747203|Droncit|SID858012|,68,10.0,
O=C1N2[C@@H]([C@@H]3[C@H]4N(CCC[C@H]4C2)CCC3)CC=C1,103136,CHEMBL377725,No,Sophocarpine,0,10.0,
O=C1N2[C@@H]([C@@H]3[C@H]4N(CCC[C@H]4C2)CCC3)CCC1,82591,CHEMBL204860,No,Matrine,0,10.0,
O=C1N2[C@@H]([C@@H]3[C@H]4[N+]([O-])(CCC[C@H]4C2)CCC3)CCC1,102808,CHEMBL458337,No,Oxymatrine|SID49647019|,0,10.0,
O=C1N=C(N)C(=CN1)C,58551,,,,0,10.0,
O=C1N=C(N)C=CN1,577,CHEMBL15913,No,SID56322619,208,10.0,
O=C1N=C(Nc2n(cnc12)COC(CO)CO)N,3336,CHEMBL182,Yes,Cymevene|Zirgan|BW-759U|SID56424026|SID11111225|Cytovene|Ganciclovir|Vitrasert|SID50106328|SID11111224|RS-21592|SID50113251|SID8139883|SID90341439|SID144203711|,226,11.1,
O=C1N=C(Nc2ncc(nc12)CNc1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N,5815,CHEMBL1622,Yes,SID50085945|Pteroylglutamic Acid|SID11112150|Folic Acid|Vitamin Bc|Vitamin M|SID26754169|Folvite|Folacin|Folicet|,7739,10.0,
O=C1N=CN=C2NNC=C12,2010,CHEMBL1467,Yes,Zyloprim|SID26747845|SID56424020|BW-56158|SID8139898|BW-56-158|Lopurin|SID17389550|SID50105533|SID11110781|Allopurinol|,291,10.0,
O=C1NC(=Nc2[nH]cnc12)N,744,CHEMBL219568,No,Guanine,1,10.0,
O=C1NC(=O)C(=C1c1c2c(n(c1)C1CCN(CC1)Cc1ncccc1)cccc2)c1c2c(n(c1)C)cccc2,153463,CHEMBL300138,No,LY-317615|SID137275839|Enzastaurin|,57,10.0,
O=C1NC(=O)CCC1N1C(=O)c2c(cccc2)C1=O,5233,CHEMBL468,Yes,SID111716|Thalidomide|SID50104514|SID11532929|SID26751823|Thalomid|K-17|SID90341724|SID124881523|,1283,10.0,
O=C1NC(=O)N(c2ncn(c12)C)C,5236,CHEMBL1114,No,Theobromine|SID11111888|SID85231258|Theobromine(20%)|SID856014|SID26751592|SID90341332|SID50104235|,41,10.0,
O=C1NC(=O)N=C2N(c3cc(C)c(cc3N=C12)C)C[C@H](O)[C@H](O)[C@H](O)CO,431981,CHEMBL1534,Yes,Vitamin B 2|SID144204364|Flavaxin|Vitamin B2|Riboflavine|Riboflavin|E101|Lactoflavin|Riboflavin Tetrabutyrate|Vitamin G|SID17389635|,169,10.0,
O=C1NC(=O)NC(=C1)C(O)=O,942,CHEMBL1235017,No,SID17388814|Orotic Acid|,7738,10.0,
O=C1NC(=O)NC1NC(=O)N,199,CHEMBL593429,No,SID73440|SID26748398|SID26665884|Allantoin|,8,10.0,
O=C1NC(=O)NC=C1,1141,CHEMBL566,No,SQ-8493|SQ-6201|SID51088798|SQ-7726|SID70371|Uracil|BMS-205603-01|,51,10.0,
O=C1NC(C)=C(C=C1C#N)c1ccncc1,4052,CHEMBL189,Yes,Milrinone|WIN-47203-2|SID11114110|SID11532967|SID26757809|SID50104873|SID11111460|SID11111461|SID49681694|WIN-472032|SID90341667|SID144205666|Primacor|,54,10.0,
O=C1NC2=C(C=C1)[C@@]/1(N)CC(=C[C@@H](C2)\C\1=C\C)C,16736021,CHEMBL395280,No,Huperazine A|Huperaine A|Hyperazzine A|,114948,10.0,
O=C1NC=Cc2c1[nH]c1c2cccc1,9053061,,,,0,20.0,
O=C1NC=Nc2nc[nH]c12,768,CHEMBL1427,No,Hypoxanthine|SID26749634|,3,10.0,
O=C1NCNC(=O)C1(CC)c1ccccc1,4740,CHEMBL856,Yes,Neurosyn|Mysoline|SID17389534|SID11111659|Primidone|SID90340844|SID11113350|SID11112270|Lepsiral|SID855864|SID50126364|SID56324597|SID50104129|,11,10.0,
O=C1NCNC(=O)C1(c2ccccc2)CC,4740,CHEMBL856,Yes,Neurosyn|Mysoline|SID17389534|SID11111659|Primidone|SID90340844|SID11113350|SID11112270|Lepsiral|SID855864|SID50126364|SID56324597|SID50104129|,11,10.0,
O=C1N[C@@H](CC1)C(O)=O,7127,CHEMBL397976,No,SID144205489|SID57260135|SID29216300|,7739,10.0,
O=C1N[C@@H]2CC[C@H]3[C@@H]4CC[C@H](C(=O)NC(C)(C)C)[C@]4(CC[C@@H]3[C@]2(C=C1)C)C,51714,CHEMBL710,Yes,SID49666458|MK-906|Propecia|Proscar|SID26753508|SID144204268|Finasteride|SID26753509|SID26719811|,137,10.0,
O=C1N\C(=C/c2[nH]c(Cc3[nH]c(\C=C\4/NC(=O)C(C)=C/4C=C)c(C)c3CCC(O)=O)c(CCC(O)=O)c2C)\C(C)=C1C=C,4705847,,,,0,10.0,
O=C1Nc2c(cc([N+](=O)[O-])cc2)C(=NC1)c1ccccc1,4350,CHEMBL13209,No,Nitrazadon|Somnite|SID29215277|Mogadon|Ro-53059|Insoma|Nitrazepam|Paxadorm|SID50086824|Alodorm|Ormodon|Remnos|Ro-45360|Pacisyn|Arem|Nitrados|,6,10.0,
O=C1Nc2c(nccc2C)N(c2ncccc12)C1CC1,4308,CHEMBL57,Yes,Nevirapine|SID17388862|Viramune|SID49718173|BIRG-0587|Viramune Xr|SID865943|SID26719643|,382,10.0,
O=C1Nc2cccnc2N(c2c1cccc2)C(=O)CN1CCCCC1CN(CC)CC,97004,CHEMBL17045,No,Otenzepad|SID26719787|SID510727|,0,10.0,
O=C1[C@H]2[C@](CC[C@@H]3[C@@]2(CC[C@H](O)C3(C)C)C)(C)[C@@]2(CC[C@@]3([C@H](C2=C1)C[C@](CC3)(C(O)=O)C)C)C,9710,CHEMBL230006,No,Rhetinic Acid|SID29215195|SID144204355|Enoxolone|SID104171338|SID11533025|SID26754257|NSC-35350|Glycyrrhetic Acid|SID56424132|NSC-35347|Uralenic Acid|,0,10.0,
O=C1c2c(-c3nc(nnc13)N)cccc2,505873,,,,0,20.0,
O=C1c2c(NC1=O)cccc2,6787,CHEMBL326294,No,SID47193744|Isatin|,0,10.0,
O=C1c2c(Nc3c1cccc3)cccc2,10188539,CHEMBL436589,No,9(10H)-Acridone|Acridin-9(10H)-one|SID14742234|,0,10.0,
O=C1c2c(cccc2)C(=O)C(C)=C1CC=C(CCCC(CCCC(CCCC(C)C)C)C)C,4444124,CHEMBL520156,No,SID57260130|SID29215362|,0,10.0,
O=C1c2c(cccc2)C(=O)C=C1C,3915,CHEMBL590,Yes,SID56422378|Kayquinone|Menaphthene|Vitamin K 3|SID104171275|SID11112142|Menadione|SID26748651|Menaphthone|Klotogen|SID70547|SID11532917|Hykinone|Kappaxin|SID144203885|,4,10.0,
O=C1c2c(n(c3c2cccc3)C)CCC1Cn1ccnc1C,4434,CHEMBL46,Yes,Zofran Odt|Zofran|GR-38032F|Desmethylondansetron|Zuplenz|Ondansetron|GR-38032|,609,10.0,
O=C1c2ccc(nc2N(C=C1C(O)=O)CC)C,4268,CHEMBL5,Yes,Uroneg|Nalidixic Acid|Neggram|Neg Gram|SID855620|SID26746931|SID26751459|Wintomylon|SID17389812|SID120913|SID56422386|SID90340622|SID26751460|Nalidixane|WIN-18320|SID124883418|,7743,10.0,
O=C1c2nccc3c4c(n(C=C1C#CCO)c23)cccc4,,,,,0,20.0,
O=C1c2nccc3c4c(n(C=C1C(O)=O)c23)cccc4,,,,,0,20.0,
O=C1c2ncccc2-n2c3c1nccc3c1c2cccc1,,,,,0,20.0,
O=C1n2c(N=NN1C)c(nc2)C(=O)N,5201,CHEMBL810,Yes,SID99355753|SCH-52365|Temodar|Temozolomide|Temodal|SID465959|SID50112683|CCRG-81045|SID26719845|M&amp;B-39831|M-39831|,1466,10.0,
O=C1n2c3c(-c4c1cccc4)cccc3c1c2cccc1,,,,,0,10.0,
O=C1n2c3c(nccc3c3c2cccc3)-c2nc3c(cc12)cccc3,,,,,0,20.0,
O=C1n2c3c(nccc3c3c2cccc3)-c2ncncc12,,,,,0,20.0,
O=C3N1CCC[C@H]1[C@]2(O)O[C@](C(=O)N2[C@H]3Cc4ccccc4)(NC(=O)[C@@H]7C[C@@H]8c5cccc6c5c(cn6)C[C@H]8N(C)C7)C,,,,,0,10.0,
O=NC=C1N(C=CC=C1)C,4588875,,,,0,10.0,
O=[N+]([O-])c1c2n[nH]cc2ccc1,1821,CHEMBL247378,No,SID26746920|7-Nitroindazole|SID56422885|SID11111551|SID50103946|SID11113328|SID855595|SID90340658|,0,10.0,
OB(O)[C@@H](NC(=O)[C@@H](NC(=O)c1nccnc1)Cc1ccccc1)CC(C)C,343402,CHEMBL325041,Yes,SID124950705|Bortezomib|LDP-341|Velcade|SID144206183|SID518755|SID144206225|PS-341|,1947,10.0,
OC(=O)C(=O)CCC(O)=O,50,CHEMBL1686,No,2-Oxopentanedioic Acid|2-Oxoglutarate|Alpha-Ketoglutarate|SID80706|SID17389187|,7744,50.0,
OC(=O)C(=O)Cc1ccccc1,972,CHEMBL1162488,No,Phenylpyruvate,0,10.0,
OC(=O)C(=O)NC(=O)CCCCCNC(=O)c1cc2c(cc1)cccc2,,,,,0,10.0,
OC(=O)C(=O)NC(=O)CCCCCNC(=O)c1cc2ncccc2cc1,,,,,0,10.0,
OC(=O)C(=O)NCCCNC(=O)c1ccc(cc1)CNC(=O)c1cc2ncccc2cc1,,,,,0,10.0,
OC(=O)C(C)c1cc(ccc1)C(=O)c1ccccc1,3693,CHEMBL571,Yes,SID85231099|SID11532908|Oruvail|SID90341309|SID26747548|Orudis|Nexcede|SID50086520|Orudis Kt|SID50106498|R.P. 19583|Actron|Ketoprofen|RP-19583|SID857801|,132,10.0,
OC(=O)C(C)c1ccc(cc1)CC(C)C,3544,CHEMBL521,Yes,Motrin Ib|SID56422436|SID26752326|Children's Elixsure|Junior Strength Advil|Rufen|Tab-Profen|SID85231082|SID124880375|Children's Advil-Flavored|Children'S Ibuprofen|Ibu-Tab|Pediatric Advil|SID104171175|Advil|Ibuprin|Medipren|Motrin|U-18573|SID855602|SID138460|SID50105276|Advil Liqui-Gels|Children's Advil|Ibu-Tab 200|Ibuprohm|Junior Strength Ibuprofen|Motrin Migraine Pain|Caldolor|Midol Liquid Gels|SID26747223|SID26747224|Children'S Motrin|Ibu|Nuprin|SID90341584|Advil Migraine Liqui-Gels|Cap-Profen|Profen|SID50105277|SID50105278|Aches-N-Pain|Ibuprofen|Junior Strength Motrin|Midol|,839,10.0,
OC(=O)C(CC)c1ccccc1,6745,CHEMBL1616045,No,,0,50.0,
OC(=O)C(CCC)CCC,3009,CHEMBL109,Yes,SID26752921|Stavzor|SID399407|Valproic Acid|SID17389523|Depakene|Valproic acid|44089|SID90341449|,7753,10.0,
OC(=O)C(N)CCCC(O)=O,456,CHEMBL433238,No,2-Amino-Hexanedioic Acid,0,10.0,
OC(=O)C(N)CCCN,380,CHEMBL2009502,No,,0,10.0,
OC(=O)C(N)Cc1c2c([nH]c1)cccc2,1116,CHEMBL484901,No,SID124881538|DL-Tryptophan|SID77648|SID26748296|,0,10.0,
OC(=O)C(N)Cc1ccccc1,969,CHEMBL25080,No,SID75308,0,10.0,
OC(=O)C1CCC(CC1)CN,5325,CHEMBL292500,No,SID11112474,0,9.9,
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1,3694,CHEMBL469,Yes,SID90341692|Ketorolac|Toradol|Acular|,534,10.0,
OC(=O)C=1CC[C@@H](CC=1)C(C)=C,2006319,CHEMBL1256620,No,Perillic Acid|SID26732640|(-)-Perillic Acid|SID11111656|,7747,10.0,
OC(=O)CC1(CCCCC1)CN,3328,CHEMBL940,Yes,Gabapentin|Gralise|SID11113327|SID50103936|SID11112806|GOE-3450|Neurontin|SID855579|CI-945|SID90340599|SID104171164|,590,10.0,
OC(=O)CCC,259,CHEMBL14227,No,Butanoic acid,7748,50.0,
OC(=O)CCC(=O)CN,134,CHEMBL601,Yes,SID56322917|Aminolevulinic acid|Levulan Kerastick|Aminolevulinic Acid|Levulan|Metvixia|,7749,10.0,
OC(=O)CCC(=O)NN(C)C,14593,CHEMBL2164243,No,N-(Dimethylamino)Succinamic Acid,0,50.0,
OC(=O)CCC(O)=O,1078,CHEMBL576,No,SID29215296|E363|Succinic Acid|SID144205165|,7751,25.0,
OC(=O)CCC1CCCCC1,62903,,,,0,10.0,
OC(=O)CCCCCCCC(O)=O,2179,CHEMBL1238,Yes,SID11110663|Azelaic Acid|SID50105776|SID56422409|ZK-62498|SID8139926|SID90341560|Azelex|Finacea|SID85230873|,7752,10.0,
OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,4444105,CHEMBL267476,No,SID17388946|SID144204618|Linoleic Acid|SID26752888|Octadeca-9|12-Dienoic Acid|Linoleate|,7761,10.0,
OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,4444437,CHEMBL8739,No,Alpha-Lna|SID29215108|SID26752892|SID50105513|Linolenate|SID57260459|Linolenic Acid|SID17388945|,7756,10.0,
OC(=O)CCCCCCC\C=C\CCCCCCCC,553123,CHEMBL460657,No,Elaidic Acid|Octadec-9-Enoic Acid Anion|,7755,10.0,
OC(=O)CCCN,116,CHEMBL96,No,Gamma-Aminobutyric Acid|SID26751685|SID85230901|SID104171103|SID90341695|SID11113457|SID11110722|SID8139983|SID50104376|,7756,10.0,
OC(=O)CCCc1c2c([nH]c1)cccc2,8298,CHEMBL582878,No,Indole-3-Butyric Acid|SID26757715|,0,10.0,
OC(=O)CCCc1ccccc1,4611,CHEMBL1469,Yes,Phenylbutyrate|SID67217|SID855904|Phenylbutanoic Acid|,7758,10.0,
OC(=O)CCN(O)C(=O)CCCCCCCCN(C)C,25051988,CHEMBL1229308,No,,0,10.0,
OC(=O)CCNc1nc(nc(N2CCc3c(CC2)cccc3)c1)-c1ncccc1,28467540,,,,0,50.0,
